"zipn","p","dperson","sp","sccost","dlcost","dbcost","stcost","sctime","dltime","dbtime","sttime","stransittime","sttotime","SCAV","AVtech","STAV","DLAW","DBAW","DBDW","PRCP","BKLN","TEMP","purpose","SCAW","STAW","scooter_av","dlbike_av","dkbike_av","sctransit_av","triptime","car_av","transit_av","rd_av","walk_av","bike_av","choice","cartime","transittime","rdtime","walktime","biketime","PRCP_1","PRCP_2","PRCP_3","BKLN_1","BKLN_2","BKLN_3","BKLN_4","purpose_1","purpose_2","purpose_3","purpose_4","purpose_5","purpose_6","who","age","race","edu","work","zipcode","hhsize","child","hhincome","idincome","veh","bike","higheredu","employ","white","stu_dummy","mean_hhincome","veh_dummy","gender_F","gender_M","gender_O","mean_idincome","originpurpose_errand","originpurpose_home","originpurpose_school","originpurpose_shopping","originpurpose_social","originpurpose_work","trippurp_HBO","trippurp_HBSHOP","trippurp_HBSOC","trippurp_HBW","trippurp_NHB","meanincomek","sccost_adj","dlcost_adj","dbcost_adj","stcost_adj","sttocost_adj","popdensity","BKLNn"
55437,"2480"," 579","4"," 7.22","0.00","0.00","2.0","21"," 0"," 0"," 9","  5"," 14","5","0","0","0","0","0","2","4","60","2","5","0","0","0","0","1","10","1","0","0","0","0","10","10","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",425,43,1,5,1,"55437",4,2,"10",8,2,1,1,1,1,0,175000,1,0,1,0,72500,0,0,0,0,0,1,0,0,0,1,0,72.5,0.0995862068965517,0,0,0.0275862068965517,0.0551724137931034,2662.402924,0
55437,"2480"," 579","5"," 7.22","0.00","0.00","2.0","18"," 0"," 0"," 7","  6"," 13","0","0","0","0","0","0","3","2","80","2","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0",425,43,1,5,1,"55437",4,2,"10",8,2,1,1,1,1,0,175000,1,0,1,0,72500,0,0,0,0,0,1,0,0,0,1,0,72.5,0.0995862068965517,0,0,0.0275862068965517,0.0551724137931034,2662.402924,0.8
55437,"2480"," 579","6"," 7.22","0.00","0.00","0.0","21"," 0"," 0"," 7","  6"," 13","3","0","1","0","0","0","1","4","95","2","3","1","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0",425,43,1,5,1,"55437",4,2,"10",8,2,1,1,1,1,0,175000,1,0,1,0,72500,0,0,0,0,0,1,0,0,0,1,0,72.5,0.0995862068965517,0,0,0,0.0275862068965517,2662.402924,0
55437,"2480"," 579","4"," 7.22","0.00","0.00","2.0","21"," 0"," 0"," 9","  5"," 14","5","0","0","0","0","0","2","4","60","2","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",425,43,1,5,1,"55437",4,2,"10",8,2,1,1,1,1,0,175000,1,0,1,0,72500,0,0,0,0,0,1,0,0,0,1,0,72.5,0.0995862068965517,0,0,0.0275862068965517,0.0551724137931034,2662.402924,0
55437,"2480"," 579","5"," 7.22","0.00","0.00","2.0","18"," 0"," 0"," 7","  6"," 13","0","0","0","0","0","0","3","2","80","2","0","0","0","0","0","1","10","1","0","0","0","0","10","10","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0",425,43,1,5,1,"55437",4,2,"10",8,2,1,1,1,1,0,175000,1,0,1,0,72500,0,0,0,0,0,1,0,0,0,1,0,72.5,0.0995862068965517,0,0,0.0275862068965517,0.0551724137931034,2662.402924,0.8
56101,"2478","1247","6"," 0.00","0.00","0.00","4.0"," 0"," 0"," 0","12","531","543","0","0","3","0","0","0","2","3","40","6","0","3","0","0","0","1","240","1","0","0","0","0"," 1","240","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1",426,22,1,4,1,"56101",3,0,"7",7,3,0,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0.064,0.096,33.7478717,0.5
56101,"2478","1247","4"," 0.00","0.00","0.00","9.4"," 0"," 0"," 0","24","523","547","0","0","0","0","0","0","1","2","95","6","0","0","0","0","0","1","240","1","0","0","0","0"," 1","240","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",426,22,1,4,1,"56101",3,0,"7",7,3,0,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0.1504,0.1824,33.7478717,0.8
56101,"2478","1247","5"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12","531","543","0","0","3","0","0","0","2","1","80","6","0","3","0","0","0","1","240","1","0","0","0","0"," 1","240","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1",426,22,1,4,1,"56101",3,0,"7",7,3,0,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0.0832,0.1152,33.7478717,1
37040,"2458","1246","6"," 0.00","0.00","0.00","2.5"," 0"," 0"," 0"," 6","534","540","0","1","0","0","0","0","2","4","40","4","0","0","0","0","0","1","240","1","0","0","0","0"," 1","240","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0",427,40,1,6,1,"37040",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.04,0.072,486.1431246,0
37040,"2458","1246","4"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18","527","545","0","1","5","0","0","0","2","3","80","4","0","0","0","0","0","1","240","1","0","0","0","0","10","240","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",427,40,1,6,1,"37040",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0592,0.0912,486.1431246,0.5
37040,"2458","1246","5"," 0.00","0.00","0.00","9.4"," 0"," 0"," 0","24","523","547","0","1","5","0","0","0","3","3","95","4","0","0","0","0","0","1","240","1","0","0","0","0"," 1","240","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",427,40,1,6,1,"37040",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.1504,0.1824,486.1431246,0.5
96720,"2474"," 578","6"," 3.66","0.00","0.00","2.0","14"," 0"," 0"," 9","  5"," 14","3","1","5","0","0","0","3","3","80","2","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0.732,0,0,0.4,0.8,154.1232519,0.5
96720,"2474"," 578","5"," 0.00","0.00","0.00","2.0","14"," 0"," 0"," 3","  9"," 12","0","1","0","0","0","0","1","1","95","2","0","0","1","0","0","0","10","1","0","0","0","0"," 1","10","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0.4,0.8,154.1232519,1
96720,"2474"," 578","6"," 3.66","0.00","0.00","2.0","14"," 0"," 0"," 9","  5"," 14","3","1","5","0","0","0","3","3","80","2","3","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0.732,0,0,0.4,0.8,154.1232519,0.5
96720,"2474"," 578","4"," 0.00","0.00","0.00","3.0","14"," 0"," 0"," 7","  6"," 13","1","1","3","0","0","0","2","3","40","2","1","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0.6,1,154.1232519,0.5
96720,"2474"," 578","5"," 0.00","0.00","0.00","2.0","14"," 0"," 0"," 3","  9"," 12","0","1","0","0","0","0","1","1","95","2","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0.4,0.8,154.1232519,1
96720,"2474"," 578","4"," 0.00","0.00","0.00","3.0","14"," 0"," 0"," 7","  6"," 13","1","1","3","0","0","0","2","3","40","2","1","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0",428,30,1,2,3,"96720",6,4,"6",1,1,0,0,0,1,0,42500,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0.6,1,154.1232519,0.5
19464,"2454","1245","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 86","104","0","0","1","0","0","0","2","2","80","6","0","1","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",429,67,2,3,1,"19464",2,0,"8",7,2,0,0,1,0,0,72500,1,1,0,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0,0.032,1804.026634,0.8
19464,"2454","1245","4"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 86","104","0","0","1","0","0","0","3","4","40","6","0","1","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1",429,67,2,3,1,"19464",2,0,"8",7,2,0,0,1,0,0,72500,1,1,0,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0.0592,0.0912,1804.026634,0
19464,"2454","1245","5"," 0.00","0.00","0.00","2.5"," 0"," 0"," 0"," 6"," 93"," 99","0","0","5","0","0","0","2","1","80","6","0","5","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1",429,67,2,3,1,"19464",2,0,"8",7,2,0,0,1,0,0,72500,1,1,0,0,62500,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,0.04,0.072,1804.026634,1
98372,"2463","1244","5"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 22"," 40","0","1","5","0","0","0","2","2","40","3","0","0","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",430,45,1,5,1,"98372",3,1,"9",9,2,1,1,1,1,0,125000,1,1,0,0,125000,0,1,0,0,0,0,0,1,0,0,0,125,0,0,0,0.0296,0.0456,1648.3315,0.8
98372,"2463","1244","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","12"," 25"," 37","0","1","3","0","0","0","1","1","80","3","0","0","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0",430,45,1,5,1,"98372",3,1,"9",9,2,1,1,1,1,0,125000,1,1,0,0,125000,0,1,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0.016,1648.3315,1
98372,"2463","1244","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 22"," 40","0","1","5","0","0","0","3","3","80","3","0","0","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0",430,45,1,5,1,"98372",3,1,"9",9,2,1,1,1,1,0,125000,1,1,0,0,125000,0,1,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0.016,1648.3315,0.5
53704,"2470"," 577","5"," 3.66","0.00","0.00","2.0","21"," 0"," 0"," 7","  6"," 13","0","0","0","0","0","0","2","1","80","4","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.122,0,0,0.0666666666666667,0.133333333333333,1964.575712,1
53704,"2470"," 577","5"," 3.66","0.00","0.00","2.0","21"," 0"," 0"," 7","  6"," 13","0","0","0","0","0","0","2","1","80","4","0","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.122,0,0,0.0666666666666667,0.133333333333333,1964.575712,1
53704,"2470"," 577","4"," 5.44","0.00","0.00","3.0","21"," 0"," 0"," 7","  6"," 13","1","0","0","0","0","0","2","1","60","4","1","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.181333333333333,0,0,0.1,0.166666666666667,1964.575712,1
53704,"2470"," 577","6"," 7.22","0.00","0.00","3.0","18"," 0"," 0"," 7","  6"," 13","3","0","5","0","0","0","3","3","60","4","3","5","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.240666666666667,0,0,0.1,0.166666666666667,1964.575712,0.5
53704,"2470"," 577","6"," 7.22","0.00","0.00","3.0","18"," 0"," 0"," 7","  6"," 13","3","0","5","0","0","0","3","3","60","4","3","5","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.240666666666667,0,0,0.1,0.166666666666667,1964.575712,0.5
53704,"2470"," 577","4"," 5.44","0.00","0.00","3.0","21"," 0"," 0"," 7","  6"," 13","1","0","0","0","0","0","2","1","60","4","1","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",431,37,1,5,1,"53704",2,0,"7",5,1,0,1,1,1,0,62500,1,1,0,0,30000,0,1,0,0,0,0,1,0,0,0,0,30,0.181333333333333,0,0,0.1,0.166666666666667,1964.575712,1
24540,"2473"," 576","6"," 8.34","0.00","0.00","0.0","35"," 0"," 0"," 9"," 12"," 21","0","1","0","0","0","0","3","1","80","1","0","0","1","0","0","0","15","1","0","0","0","0"," 7","15","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,1.668,0,0,0,0.4,423.0445532,1
24540,"2473"," 576","6"," 8.34","0.00","0.00","0.0","35"," 0"," 0"," 9"," 12"," 21","0","1","0","0","0","0","3","1","80","1","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,1.668,0,0,0,0.4,423.0445532,1
24540,"2473"," 576","4"," 8.34","0.00","0.00","2.0","35"," 0"," 0"," 9"," 12"," 21","1","1","3","0","0","0","1","1","60","1","1","0","1","0","0","0","15","1","0","0","0","0"," 7","15","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,1.668,0,0,0.4,0.8,423.0445532,1
24540,"2473"," 576","5","11.28","0.00","0.00","0.0","35"," 0"," 0","15","  9"," 24","5","1","0","0","0","0","1","2","60","1","5","0","0","0","0","1","15","1","0","0","0","0","10","15","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,2.256,0,0,0,0.4,423.0445532,0.8
24540,"2473"," 576","5","11.28","0.00","0.00","0.0","35"," 0"," 0","15","  9"," 24","5","1","0","0","0","0","1","2","60","1","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,2.256,0,0,0,0.4,423.0445532,0.8
24540,"2473"," 576","4"," 8.34","0.00","0.00","2.0","35"," 0"," 0"," 9"," 12"," 21","1","1","3","0","0","0","1","1","60","1","1","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",432,37,1,3,1,"24540",3,1,"7",1,1,1,0,1,1,0,62500,1,1,0,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,1.668,0,0,0.4,0.8,423.0445532,1
17036,"2472","1242","6"," 0.00","0.00","0.00","1.9"," 0"," 0"," 0"," 6"," 46"," 52","0","1","1","0","0","0","2","4","95","6","0","0","0","0","0","1","35","1","0","0","0","0"," 1","35","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",433,26,1,5,1,"17036",2,0,"6",6,2,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0,0,0,0.0447058823529412,0.0917647058823529,801.0015718,0
17036,"2472","1242","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 39"," 57","0","1","5","0","0","0","1","4","80","6","0","0","0","0","0","1","35","1","0","0","0","0"," 1","35","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",433,26,1,5,1,"17036",2,0,"6",6,2,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0,0,0,0,0.0470588235294118,801.0015718,0
17036,"2472","1242","4"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18"," 39"," 57","0","1","3","0","0","0","3","4","40","6","0","0","0","0","0","1","35","1","0","0","0","0","10","35","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1",433,26,1,5,1,"17036",2,0,"6",6,2,1,1,1,1,1,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0,0,0,0.129411764705882,0.176470588235294,801.0015718,0
30075,"2468"," 575","6","11.28","0.00","0.00","3.0","35"," 0"," 0"," 9"," 12"," 21","3","0","1","0","0","0","1","3","95","2","3","1","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.048,0.08,1762.715842,0.5
30075,"2468"," 575","4","11.28","0.00","0.00","2.0","23"," 0"," 0"," 4"," 15"," 19","5","0","1","0","0","0","1","2","60","2","5","1","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.032,0.064,1762.715842,0.8
30075,"2468"," 575","5","11.28","0.00","0.00","6.0","35"," 0"," 0","15","  9"," 24","0","0","3","0","0","0","1","3","80","2","0","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.096,0.128,1762.715842,0.5
30075,"2468"," 575","6","11.28","0.00","0.00","3.0","35"," 0"," 0"," 9"," 12"," 21","3","0","1","0","0","0","1","3","95","2","3","1","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.048,0.08,1762.715842,0.5
30075,"2468"," 575","5","11.28","0.00","0.00","6.0","35"," 0"," 0","15","  9"," 24","0","0","3","0","0","0","1","3","80","2","0","3","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.096,0.128,1762.715842,0.5
30075,"2468"," 575","4","11.28","0.00","0.00","2.0","23"," 0"," 0"," 4"," 15"," 19","5","0","1","0","0","0","1","2","60","2","5","1","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0",434,55,1,5,1,"30075",3,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,1,0,62.5,0.18048,0,0,0.032,0.064,1762.715842,0.8
1543,"2469"," 427","6"," 0.00","2.88","2.13","0.0"," 6"," 8"," 8"," 0","  0","  0","0","0","0","1","1","1","2","3","80","3","0","0","1","0","0","0","5","1","0","0","0","0"," 7","5","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0.04608,0.03408,0,0.032,227.1251139,0.5
1543,"2469"," 427","4"," 2.88","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","0","0","0","1","5","2","1","95","3","5","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.04608,0.04608,0.05808,0,0.032,227.1251139,1
1543,"2469"," 427","6"," 0.00","2.88","2.13","0.0"," 6"," 8"," 8"," 0","  0","  0","0","0","0","1","1","1","2","3","80","3","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0.04608,0.03408,0,0.032,227.1251139,0.5
1543,"2469"," 427","6"," 0.00","2.88","2.13","0.0"," 6"," 8"," 8"," 0","  0","  0","0","0","0","1","1","1","2","3","80","3","0","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0.04608,0.03408,0,0.032,227.1251139,0.5
1543,"2469"," 427","4"," 2.88","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","0","0","0","1","5","2","1","95","3","5","0","0","1","0","0","5","1","0","0","0","0"," 8","5","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.04608,0.04608,0.05808,0,0.032,227.1251139,1
1543,"2469"," 427","5"," 2.13","3.63","2.88","0.0"," 8"," 9"," 8"," 0","  0","  0","0","0","0","0","3","1","3","3","95","3","0","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.03408,0.05808,0.04608,0,0.032,227.1251139,0.5
1543,"2469"," 427","4"," 2.88","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","0","0","0","1","5","2","1","95","3","5","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.04608,0.04608,0.05808,0,0.032,227.1251139,1
1543,"2469"," 427","5"," 2.13","3.63","2.88","0.0"," 8"," 9"," 8"," 0","  0","  0","0","0","0","0","3","1","3","3","95","3","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.03408,0.05808,0.04608,0,0.032,227.1251139,0.5
1543,"2469"," 427","5"," 2.13","3.63","2.88","0.0"," 8"," 9"," 8"," 0","  0","  0","0","0","0","0","3","1","3","3","95","3","0","0","1","0","0","0","5","1","0","0","0","0"," 7","5","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0",435,27,1,5,1,"01543",1,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.03408,0.05808,0.04608,0,0.032,227.1251139,0.5
19135,"2467"," 574","5"," 7.22","0.00","0.00","0.0","18"," 0"," 0"," 9","  5"," 14","5","1","1","0","0","0","2","1","95","1","5","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0",436,36,1,5,1,"19135",1,0,"8",8,1,1,1,1,1,0,72500,1,0,1,0,72500,0,1,0,0,0,0,0,0,0,1,0,72.5,0.0995862068965517,0,0,0,0.0275862068965517,14208.24388,1
19135,"2467"," 574","6"," 5.44","0.00","0.00","4.0","14"," 0"," 0"," 9","  5"," 14","0","1","1","0","0","0","1","3","95","1","0","0","1","0","0","0","10","1","0","0","0","0"," 1","10","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0",436,36,1,5,1,"19135",1,0,"8",8,1,1,1,1,1,0,72500,1,0,1,0,72500,0,1,0,0,0,0,0,0,0,1,0,72.5,0.0750344827586207,0,0,0.0551724137931034,0.0827586206896552,14208.24388,0.5
19135,"2467"," 574","5"," 7.22","0.00","0.00","0.0","18"," 0"," 0"," 9","  5"," 14","5","1","1","0","0","0","2","1","95","1","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0",436,36,1,5,1,"19135",1,0,"8",8,1,1,1,1,1,0,72500,1,0,1,0,72500,0,1,0,0,0,0,0,0,0,1,0,72.5,0.0995862068965517,0,0,0,0.0275862068965517,14208.24388,1
