,zipn,p_x,dperson_x,sp,sccost,dlcost,dbcost,stcost,sctime,dltime,dbtime,sttime,stransittime,sttotime,SCAV,AVtech,STAV,DLAW,DBAW,DBDW,PRCP,BKLN,TEMP,purpose,SCAW,STAW,scooter_av,dlbike_av,dkbike_av,sctransit_av,triptime,car_av,transit_av,rd_av,walk_av,bike_av,choice,cartime,transittime,rdtime,walktime,biketime,PRCP_1,PRCP_2,PRCP_3,BKLN_1,BKLN_2,BKLN_3,BKLN_4,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,who,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,mean_idincome,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,trippurp_HBO,trippurp_HBSHOP,trippurp_HBSOC,trippurp_HBW,trippurp_NHB,meanincomek,sccost_adj,dlcost_adj,dbcost_adj,stcost_adj,sttocost_adj,popdensity,BKLNn,unique_id,Unnamed: 0_x,user,p_y,dperson_y,Unnamed: 0_y,socialnorm1,socialnorm2,socialnorm3,socialnorm4,socialnorm5,socialnorm6,expectedperf1,expectedperf2,expectedperf3,expectedperf4,expectedperf5,envbenefit1,envbenefit2,envbenefit3,envbenefit4,perceivedrisk1,perceivedrisk2,perceivedrisk3,resideffects1,resideffects2,resideffects3,resideffects4,envvalues1,envvalues2,envvalues3,envvalues4,antimicro1,antimicro2,antimicro3,intentiontouse1,intentiontouse2,intentiontouse3
3213,66203,263,52,4,1.86,2.43,2.43,0.0,5,7,5,0,0,0,3,1,0,5,0,3,3,1,40,5,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1621,26,2,3,1,66203,2,1,7,7,2,1,0,1,0,1,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.02976,0.03888,0.03888,0.0,0.032,3049.832829,1.0,263_52,2452,dLIhjOAK4k0FPl9DxKEe,263,52,496,6,6,6,6,6,5.0,6,6,6,3,4,6,6,6,5.0,3,5,1,0,5,0,3,6,6,6,6,6,6,6,6,6.0,6
3214,66203,263,52,4,1.86,2.43,2.43,0.0,5,7,5,0,0,0,3,1,0,5,0,3,3,1,40,5,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1621,26,2,3,1,66203,2,1,7,7,2,1,0,1,0,1,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.02976,0.03888,0.03888,0.0,0.032,3049.832829,1.0,263_52,2452,dLIhjOAK4k0FPl9DxKEe,263,52,496,6,6,6,6,6,5.0,6,6,6,3,4,6,6,6,5.0,3,5,1,0,5,0,3,6,6,6,6,6,6,6,6,6.0,6
3215,66203,263,52,5,0.0,3.0,3.0,0.0,5,6,6,0,0,0,1,1,0,1,5,5,2,2,80,5,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1621,26,2,3,1,66203,2,1,7,7,2,1,0,1,0,1,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0.0,0.048,0.048,0.0,0.032,3049.832829,0.8,263_52,2452,dLIhjOAK4k0FPl9DxKEe,263,52,496,6,6,6,6,6,5.0,6,6,6,3,4,6,6,6,5.0,3,5,1,0,5,0,3,6,6,6,6,6,6,6,6,6.0,6
3216,17050,296,70,4,0.0,0.0,0.0,3.0,15,0,0,8,5,13,3,1,1,0,0,0,2,4,40,2,3,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1623,48,1,5,5,17050,3,0,5,1,1,0,1,0,1,0,30000,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.6,1.0,1022.528979,0.0,296_70,6700,s3PZMhSevxhoZxkZQcPc,296,70,1356,2,2,6,2,6,4.0,4,4,4,1,2,5,5,4,4.0,2,4,1,1,1,1,2,5,2,4,6,6,5,6,6,5.0,4
3217,17050,296,70,6,4.86,0.0,0.0,2.0,12,0,0,5,6,11,5,1,0,0,0,0,3,1,95,2,5,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1623,48,1,5,5,17050,3,0,5,1,1,0,1,0,1,0,30000,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5.0,0.972,0.0,0.0,0.4,0.8,1022.528979,1.0,296_70,6700,s3PZMhSevxhoZxkZQcPc,296,70,1356,2,2,6,2,6,4.0,4,4,4,1,2,5,5,4,4.0,2,4,1,1,1,1,2,5,2,4,6,6,5,6,6,5.0,4
3218,17050,296,70,5,6.4,0.0,0.0,3.0,12,0,0,8,5,13,3,1,0,0,0,0,2,1,40,2,3,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1623,48,1,5,5,17050,3,0,5,1,1,0,1,0,1,0,30000,1,1,0,0,5000,0,0,0,1,0,0,0,1,0,0,0,5.0,1.28,0.0,0.0,0.6,1.0,1022.528979,1.0,296_70,6700,s3PZMhSevxhoZxkZQcPc,296,70,1356,2,2,6,2,6,4.0,4,4,4,1,2,5,5,4,4.0,2,4,1,1,1,1,2,5,2,4,6,6,5,6,6,5.0,4
3219,90280,84,51,6,1.22,1.22,1.36,0.0,1,1,1,0,0,0,3,0,0,0,5,0,1,4,40,6,3,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.244,0.244,0.272,0.0,0.4,12922.10815,0.0,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3220,90280,84,51,6,1.22,1.22,1.36,0.0,1,1,1,0,0,0,3,0,0,0,5,0,1,4,40,6,3,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.244,0.244,0.272,0.0,0.4,12922.10815,0.0,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3221,90280,84,51,5,0.0,1.51,1.51,0.0,1,2,2,0,0,0,1,0,0,1,5,1,1,2,60,6,1,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.0,0.302,0.302,0.0,0.4,12922.10815,0.8,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3222,90280,84,51,5,0.0,1.51,1.51,0.0,1,2,2,0,0,0,1,0,0,1,5,1,1,2,60,6,1,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.0,0.302,0.302,0.0,0.4,12922.10815,0.8,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3223,90280,84,51,4,0.0,0.0,1.36,0.0,1,1,2,0,0,0,5,0,0,5,3,3,3,1,40,6,5,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.0,0.0,0.272,0.0,0.4,12922.10815,1.0,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3224,90280,84,51,4,0.0,0.0,1.36,0.0,1,1,2,0,0,0,5,0,0,5,3,3,3,1,40,6,5,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1624,28,6,3,1,90280,3,0,7,1,2,1,0,1,0,1,62500,1,0,1,0,5000,0,0,0,0,0,1,0,0,0,0,1,5.0,0.0,0.0,0.272,0.0,0.4,12922.10815,1.0,84_51,4309,ji32K1QRLaYvCz4oTHxj,84,51,863,6,6,6,1,6,6.0,5,5,5,1,5,5,5,5,2.0,2,4,1,0,5,0,1,5,6,2,1,5,6,6,6,6.0,5
3225,72740,287,69,4,8.34,0.0,0.0,0.0,29,0,0,9,12,21,3,0,1,0,0,0,1,3,40,5,3,1,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1625,46,3,5,2,72740,3,1,9,1,2,1,1,1,0,0,125000,1,1,0,0,5000,0,0,1,0,0,0,0,0,0,0,1,5.0,1.668,0.0,0.0,0.0,0.4,25.86255959,0.5,287_69,2728,eFGRtoxu0IHO2PhAdm9L,287,69,549,5,5,4,5,6,5.0,5,4,4,2,4,5,6,4,3.0,4,4,2,0,3,0,2,5,4,5,5,5,5,6,4,5.0,4
3226,72740,287,69,5,5.4,0.0,0.0,0.0,35,0,0,15,9,24,0,0,3,0,0,0,3,2,95,5,0,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1625,46,3,5,2,72740,3,1,9,1,2,1,1,1,0,0,125000,1,1,0,0,5000,0,0,1,0,0,0,0,0,0,0,1,5.0,1.08,0.0,0.0,0.0,0.4,25.86255959,0.8,287_69,2728,eFGRtoxu0IHO2PhAdm9L,287,69,549,5,5,4,5,6,5.0,5,4,4,2,4,5,6,4,3.0,4,4,2,0,3,0,2,5,4,5,5,5,5,6,4,5.0,4
3227,72740,287,69,6,8.34,0.0,0.0,5.0,29,0,0,12,10,22,5,0,0,0,0,0,2,3,80,5,5,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1625,46,3,5,2,72740,3,1,9,1,2,1,1,1,0,0,125000,1,1,0,0,5000,0,0,1,0,0,0,0,0,0,0,1,5.0,1.668,0.0,0.0,1.0,1.4,25.86255959,0.5,287_69,2728,eFGRtoxu0IHO2PhAdm9L,287,69,549,5,5,4,5,6,5.0,5,4,4,2,4,5,6,4,3.0,4,4,2,0,3,0,2,5,4,5,5,5,5,6,4,5.0,4
3228,60660,336,68,4,6.4,0.0,0.0,3.0,15,0,0,8,5,13,0,1,3,0,0,0,1,3,80,6,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1626,28,2,5,1,60660,1,0,6,6,1,1,1,1,0,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0.150588235294118,0.0,0.0,0.0705882352941176,0.117647058823529,33504.70219,0.5,336_68,7972,wpGVGgboLsfia0IukYFO,336,68,1596,4,4,5,4,5,5.0,5,3,4,2,3,5,5,5,5.0,3,3,3,1,6,1,5,5,4,5,6,5,5,6,4,4.0,3
3229,60660,336,68,6,6.4,0.0,0.0,0.0,15,0,0,5,6,11,1,1,1,0,0,0,3,1,80,6,1,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1626,28,2,5,1,60660,1,0,6,6,1,1,1,1,0,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0.150588235294118,0.0,0.0,0.0,0.0470588235294118,33504.70219,1.0,336_68,7972,wpGVGgboLsfia0IukYFO,336,68,1596,4,4,5,4,5,5.0,5,3,4,2,3,5,5,5,5.0,3,3,3,1,6,1,5,5,4,5,6,5,5,6,4,4.0,3
3230,60660,336,68,5,6.4,0.0,0.0,2.0,15,0,0,2,8,10,5,1,1,0,0,0,2,4,80,6,5,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1626,28,2,5,1,60660,1,0,6,6,1,1,1,1,0,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,1,0,0,42.5,0.150588235294118,0.0,0.0,0.0470588235294118,0.0941176470588235,33504.70219,0.0,336_68,7972,wpGVGgboLsfia0IukYFO,336,68,1596,4,4,5,4,5,5.0,5,3,4,2,3,5,5,5,5.0,3,3,3,1,6,1,5,5,4,5,6,5,5,6,4,4.0,3
3231,70811,213,50,5,2.68,0.0,4.93,0.0,13,11,11,0,0,0,0,1,0,1,5,5,1,2,60,3,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.0,0.116,0.0,0.0470588235294118,1172.19508,0.8,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3232,70811,213,50,4,2.68,4.93,3.81,0.0,9,11,9,0,0,0,0,1,0,5,3,1,1,3,80,3,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.116,0.0896470588235294,0.0,0.0470588235294118,1172.19508,0.5,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3233,70811,213,50,4,2.68,4.93,3.81,0.0,9,11,9,0,0,0,0,1,0,5,3,1,1,3,80,3,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.116,0.0896470588235294,0.0,0.0470588235294118,1172.19508,0.5,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3234,70811,213,50,6,2.68,3.81,4.93,0.0,13,9,9,0,0,0,5,1,0,1,3,0,3,1,95,3,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.0896470588235294,0.116,0.0,0.0470588235294118,1172.19508,1.0,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3235,70811,213,50,6,2.68,3.81,4.93,0.0,13,9,9,0,0,0,5,1,0,1,3,0,3,1,95,3,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.0896470588235294,0.116,0.0,0.0470588235294118,1172.19508,1.0,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3236,70811,213,50,5,2.68,0.0,4.93,0.0,13,11,11,0,0,0,0,1,0,1,5,5,1,2,60,3,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1627,29,1,5,1,70811,4,2,8,6,2,1,1,1,1,1,72500,1,1,0,0,42500,0,1,0,0,0,0,0,1,0,0,0,42.5,0.0630588235294118,0.0,0.116,0.0,0.0470588235294118,1172.19508,0.8,213_50,3418,GHURHq8GEg6j2M7fw6rW,213,50,685,5,6,3,4,5,4.0,5,6,4,6,6,5,4,6,3.0,6,4,4,0,4,0,4,5,6,4,5,1,4,5,6,5.0,6
3237,98023,321,67,5,0.0,0.0,0.0,3.0,30,0,0,12,11,23,1,0,0,0,0,0,2,2,60,3,1,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1628,25,1,6,1,98023,4,2,8,7,3,1,1,1,1,0,72500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.0,0.0,0.0,0.048,0.08,4606.806943,0.8,321_67,6100,pTVdOkb69mYcXg74FgrZ,321,67,1232,6,6,6,6,6,5.0,6,6,6,4,6,6,6,6,4.0,5,4,5,0,5,0,4,6,6,6,4,6,5,5,6,6.0,6
3238,98023,321,67,6,11.44,0.0,0.0,4.0,30,0,0,9,12,21,0,0,1,0,0,0,2,1,80,3,0,1,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1628,25,1,6,1,98023,4,2,8,7,3,1,1,1,1,0,72500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.18304,0.0,0.0,0.064,0.096,4606.806943,1.0,321_67,6100,pTVdOkb69mYcXg74FgrZ,321,67,1232,6,6,6,6,6,5.0,6,6,6,4,6,6,6,6,4.0,5,4,5,0,5,0,4,6,6,6,4,6,5,5,6,6.0,6
3239,98023,321,67,4,5.48,0.0,0.0,2.0,30,0,0,4,15,19,5,0,3,0,0,0,2,4,80,3,5,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1628,25,1,6,1,98023,4,2,8,7,3,1,1,1,1,0,72500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.08768,0.0,0.0,0.032,0.064,4606.806943,0.0,321_67,6100,pTVdOkb69mYcXg74FgrZ,321,67,1232,6,6,6,6,6,5.0,6,6,6,4,6,6,6,6,4.0,5,4,5,0,5,0,4,6,6,6,4,6,5,5,6,6.0,6
3240,60625,183,49,6,3.96,2.27,2.27,0.0,7,8,8,0,0,0,0,0,0,0,3,3,3,1,80,3,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0144,0.0082545454545454,0.0082545454545454,0.0,0.0072727272727272,20182.44804,1.0,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3241,60625,183,49,6,3.96,2.27,2.27,0.0,7,8,8,0,0,0,0,0,0,0,3,3,3,1,80,3,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0144,0.0082545454545454,0.0082545454545454,0.0,0.0072727272727272,20182.44804,1.0,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3242,60625,183,49,4,3.96,0.0,0.0,0.0,7,8,7,0,0,0,5,0,0,1,5,0,2,4,80,3,5,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0144,0.0,0.0,0.0,0.0072727272727272,20182.44804,0.0,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3243,60625,183,49,4,3.96,0.0,0.0,0.0,7,8,7,0,0,0,5,0,0,1,5,0,2,4,80,3,5,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0144,0.0,0.0,0.0,0.0072727272727272,20182.44804,0.0,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3244,60625,183,49,5,0.0,0.0,0.0,0.0,10,7,7,0,0,0,0,0,0,1,3,1,2,3,95,3,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0,0.0,0.0,0.0,0.0072727272727272,20182.44804,0.5,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3245,60625,183,49,5,0.0,0.0,0.0,0.0,10,7,7,0,0,0,0,0,0,1,3,1,2,3,95,3,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1629,33,1,5,6,60625,2,0,12,12,0,1,1,0,1,0,275000,0,0,1,0,275000,0,1,0,0,0,0,0,1,0,0,0,275.0,0.0,0.0,0.0,0.0,0.0072727272727272,20182.44804,0.5,183_49,6397,R1tdFpIlB6fRCorRXbSL,183,49,1290,4,4,5,4,6,4.0,4,4,5,5,6,6,6,6,6.0,4,3,4,1,5,1,6,6,6,6,6,6,6,6,5,5.0,3
3246,61944,305,48,4,1.91,2.51,2.51,0.0,7,6,5,0,0,0,5,1,0,3,1,3,3,1,80,5,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03056,0.04016,0.04016,0.0,0.032,48.7118236,1.0,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
3247,61944,305,48,5,0.0,1.91,2.51,0.0,5,7,5,0,0,0,5,1,0,0,1,0,2,3,80,5,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.0,0.03056,0.04016,0.0,0.032,48.7118236,0.5,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
3248,61944,305,48,6,2.51,0.0,0.0,0.0,5,6,6,0,0,0,3,1,0,0,0,5,1,1,60,5,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.04016,0.0,0.0,0.0,0.032,48.7118236,1.0,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
3249,61944,305,48,5,0.0,1.91,2.51,0.0,5,7,5,0,0,0,5,1,0,0,1,0,2,3,80,5,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.0,0.03056,0.04016,0.0,0.032,48.7118236,0.5,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
3250,61944,305,48,4,1.91,2.51,2.51,0.0,7,6,5,0,0,0,5,1,0,3,1,3,3,1,80,5,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.03056,0.04016,0.04016,0.0,0.032,48.7118236,1.0,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
3251,61944,305,48,6,2.51,0.0,0.0,0.0,5,6,6,0,0,0,3,1,0,0,0,5,1,1,60,5,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1630,35,1,6,1,61944,4,2,7,7,2,1,1,1,1,1,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.04016,0.0,0.0,0.0,0.032,48.7118236,1.0,305_48,6838,sH5aTP7ETBupjYn8IA5e,305,48,1383,5,4,6,5,1,5.0,5,6,5,5,6,5,6,5,4.0,5,4,1,1,5,1,5,6,5,6,2,2,2,1,5,4.0,5
