zipn,p,sp,carcost,carpark,carfeetotal,transitcost,rdcost,cartime,transittime,rdtime,walktime,biketime,purpose,car_av,transit_av,rd_av,walk_av,bike_av,choice,who,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,originpurp,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,meanincomehh,meanincomeindiv,carfeetotal_adj,transitcost_adj,rdcost_adj,popdensity,carfeetotal_adjindiv,transitcost_adjindiv,rdcost_adjindiv
2673,519,2,0.6,4,4.6,1.5,9.36,8,15,9,63,19,3,1,1,1,1,1,1,112,0,0,1,0,0,0,76,1,3,6,2673,2,0,8,7,2,1,0,0,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.063448276,0.020689655,0.129103448,841.2094513,0.0736,0.024,0.14976
2673,519,3,0.53,0,0.53,3.5,8.14,10,15,10,74,22,3,1,1,1,1,1,1,112,0,0,1,0,0,0,76,1,3,6,2673,2,0,8,7,2,1,0,0,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.007310345,0.048275862,0.112275862,841.2094513,0.00848,0.056,0.13024
2720,1421,1,3.28,0,3.28,2.5,17.59,24,47,28,266,80,5,1,1,1,1,1,1,985,0,0,0,0,1,0,35,2,5,1,2720,3,1,7,7,2,1,1,1,0,1,62500,1,1,0,0,5,0,0,1,0,0,0,62.5,62.5,0.05248,0.04,0.28144,2786.036243,0.05248,0.04,0.28144
2720,1421,2,2.78,4,6.78,1.5,17.59,28,41,32,231,59,5,1,1,1,1,1,3,985,0,0,0,0,1,0,35,2,5,1,2720,3,1,7,7,2,1,1,1,0,1,62500,1,1,0,0,5,0,0,1,0,0,0,62.5,62.5,0.10848,0.024,0.28144,2786.036243,0.10848,0.024,0.28144
2720,1421,3,3.28,4,7.28,3.5,23.8,24,41,28,266,80,5,1,1,1,1,1,2,985,0,0,0,0,1,0,35,2,5,1,2720,3,1,7,7,2,1,1,1,0,1,62500,1,1,0,0,5,0,0,1,0,0,0,62.5,62.5,0.11648,0.056,0.3808,2786.036243,0.11648,0.056,0.3808
2760,1271,1,1.84,4,5.84,3.5,27.86,46,57,46,382,132,5,1,1,1,1,1,1,1058,0,0,0,0,1,0,38,2,6,2,2760,4,2,7,5,3,1,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,30,0.09344,0.056,0.44576,1487.814378,0.194666667,0.116666667,0.928666667
2760,1271,2,2.49,0,2.49,1.5,32.78,46,57,39,440,97,5,1,1,1,1,1,1,1058,0,0,0,0,1,0,38,2,6,2,2760,4,2,7,5,3,1,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,30,0.03984,0.024,0.52448,1487.814378,0.083,0.05,1.092666667
2760,1271,3,2.17,0,2.17,2.5,32.78,53,67,39,440,132,5,1,1,1,1,1,1,1058,0,0,0,0,1,0,38,2,6,2,2760,4,2,7,5,3,1,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,30,0.03472,0.04,0.52448,1487.814378,0.072333333,0.083333333,1.092666667
2771,1413,1,0.16,8,8.16,1.5,3.57,3,5,3,21,9,3,1,1,1,1,1,2,989,0,0,1,0,0,0,23,1,2,7,2771,2,0,2,2,2,1,0,0,1,0,12500,1,1,0,0,2,0,1,0,0,0,0,12.5,12.5,0.6528,0.12,0.2856,746.1760383,0.6528,0.12,0.2856
2771,1413,3,0.16,8,8.16,1.5,4.21,3,5,3,21,9,3,1,1,1,1,1,2,989,0,0,1,0,0,0,23,1,2,7,2771,2,0,2,2,2,1,0,0,1,0,12500,1,1,0,0,2,0,1,0,0,0,0,12.5,12.5,0.6528,0.12,0.3368,746.1760383,0.6528,0.12,0.3368
2771,1413,2,0.16,0,0.16,3.5,4.84,3,4,3,25,6,3,1,1,1,1,1,1,989,0,0,1,0,0,0,23,1,2,7,2771,2,0,2,2,2,1,0,0,1,0,12500,1,1,0,0,2,0,1,0,0,0,0,12.5,12.5,0.0128,0.28,0.3872,746.1760383,0.0128,0.28,0.3872
2817,1509,1,0.71,8,8.71,3.5,10.03,12,20,12,83,25,3,1,1,1,1,1,1,948,0,0,1,0,0,0,19,1,2,1,2817,2,0,7,7,3,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.13936,0.056,0.16048,122.0652606,0.13936,0.056,0.16048
2817,1509,3,0.96,0,0.96,1.5,11.53,12,15,10,113,29,3,1,1,1,1,1,1,948,0,0,1,0,0,0,19,1,2,1,2817,2,0,7,7,3,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.01536,0.024,0.18448,122.0652606,0.01536,0.024,0.18448
2817,1509,2,0.83,4,4.83,2.5,8.53,14,17,10,113,34,3,1,1,1,1,1,1,948,0,0,1,0,0,0,19,1,2,1,2817,2,0,7,7,3,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.07728,0.04,0.13648,122.0652606,0.07728,0.04,0.13648
2837,1864,3,4.21,4,8.21,1.5,24.59,34,49,34,280,71,4,1,1,1,1,1,1,749,0,0,0,1,0,0,54,1,5,1,2837,2,0,8,7,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.113241379,0.020689655,0.339172414,170.1588539,0.13136,0.024,0.39344
2837,1864,1,3.66,8,11.66,1.5,20.9,29,57,34,280,71,4,1,1,1,1,1,1,749,0,0,0,1,0,0,54,1,5,1,2837,2,0,8,7,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.160827586,0.020689655,0.288275862,170.1588539,0.18656,0.024,0.3344
2837,1864,2,3.66,8,11.66,3.5,28.28,34,49,34,280,84,4,1,1,1,1,1,1,749,0,0,0,1,0,0,54,1,5,1,2837,2,0,8,7,3,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.160827586,0.048275862,0.390068966,170.1588539,0.18656,0.056,0.45248
2861,1530,3,4.72,4,8.72,1.5,50.44,83,106,62,603,208,6,1,1,1,1,0,2,891,0,0,0,0,0,1,24,1,5,1,2861,3,2,7,7,3,0,1,1,1,1,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,62.5,0.13952,0.024,0.80704,3.928170595,0.13952,0.024,0.80704
2861,1530,1,3.49,12,15.49,1.5,50.44,83,90,83,513,154,6,1,1,1,1,0,1,891,0,0,0,0,0,1,24,1,5,1,2861,3,2,7,7,3,0,1,1,1,1,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,62.5,0.24784,0.024,0.80704,3.928170595,0.24784,0.024,0.80704
2861,1530,2,4.1,4,8.1,2.5,58.01,72,122,83,513,154,6,1,1,1,1,0,3,891,0,0,0,0,0,1,24,1,5,1,2861,3,2,7,7,3,0,1,1,1,1,62500,1,0,1,0,5,0,0,1,0,0,0,62.5,62.5,0.1296,0.04,0.92816,3.928170595,0.1296,0.04,0.92816
2864,1290,2,0.32,12,12.32,1.5,6.94,6,10,8,50,15,6,1,1,1,1,1,1,1050,0,0,0,0,0,1,25,2,5,2,2864,1,0,8,8,1,1,1,1,0,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,87.5,0.169931034,0.020689655,0.095724138,1265.911072,0.1408,0.017142857,0.079314286
2864,1290,1,0.32,4,4.32,3.5,6.94,8,9,6,59,15,6,1,1,1,1,1,1,1050,0,0,0,0,0,1,25,2,5,2,2864,1,0,8,8,1,1,1,1,0,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,87.5,0.059586207,0.048275862,0.095724138,1265.911072,0.049371429,0.04,0.079314286
2864,1290,3,0.32,0,0.32,1.5,5.9,6,12,8,68,15,6,1,1,1,1,1,1,1050,0,0,0,0,0,1,25,2,5,2,2864,1,0,8,8,1,1,1,1,0,0,72500,1,1,0,0,2,0,1,0,0,0,0,72.5,87.5,0.004413793,0.020689655,0.08137931,1265.911072,0.003657143,0.017142857,0.067428571
2919,1716,1,2.28,8,10.28,3.5,20.9,29,42,34,280,84,6,1,1,1,1,1,1,840,0,0,0,0,0,1,29,1,5,1,2919,1,0,8,8,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.141793103,0.048275862,0.288275862,1225.888865,0.117485714,0.04,0.238857143
2919,1716,2,2.28,4,6.28,2.5,24.59,29,57,34,322,97,6,1,1,1,1,1,1,840,0,0,0,0,0,1,29,1,5,1,2919,1,0,8,8,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.08662069,0.034482759,0.339172414,1225.888865,0.071771429,0.028571429,0.281028571
2919,1716,3,2.28,0,2.28,1.5,28.28,34,49,39,280,84,6,1,1,1,1,1,1,840,0,0,0,0,0,1,29,1,5,1,2919,1,0,8,8,1,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.031448276,0.020689655,0.390068966,1225.888865,0.026057143,0.017142857,0.3232
2920,1512,3,0.2,0,0.2,3.5,4.21,3,4,3,29,6,6,1,1,1,1,0,1,936,0,0,0,0,0,1,43,1,5,1,2920,1,0,5,5,1,0,1,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.006666667,0.116666667,0.140333333,4088.305749,0.006666667,0.116666667,0.140333333
2920,1512,2,0.2,4,4.2,1.5,3.57,3,5,3,21,8,6,1,1,1,1,0,1,936,0,0,0,0,0,1,43,1,5,1,2920,1,0,5,5,1,0,1,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.14,0.05,0.119,4088.305749,0.14,0.05,0.119
2920,1512,1,0.15,0,0.15,3.5,3.57,3,4,3,29,9,6,1,1,1,1,0,1,936,0,0,0,0,0,1,43,1,5,1,2920,1,0,5,5,1,0,1,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.005,0.116666667,0.119,4088.305749,0.005,0.116666667,0.119
3045,1174,3,1.04,4,5.04,2.5,11.53,10,17,12,98,29,4,1,1,1,1,0,1,1109,0,0,0,1,0,0,60,1,5,1,3045,2,0,9,9,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.04032,0.02,0.09224,380.2046825,0.04032,0.02,0.09224
3045,1174,1,1.2,0,1.2,3.5,11.53,14,17,14,113,25,4,1,1,1,1,0,1,1109,0,0,0,1,0,0,60,1,5,1,3045,2,0,9,9,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.0096,0.028,0.09224,380.2046825,0.0096,0.028,0.09224
3045,1174,2,1.04,12,13.04,2.5,8.53,14,20,10,113,25,4,1,1,1,1,0,1,1109,0,0,0,1,0,0,60,1,5,1,3045,2,0,9,9,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.10432,0.02,0.06824,380.2046825,0.10432,0.02,0.06824
3054,424,3,0.02,0,0.02,2.5,2.77,0,0,0,3,1,4,1,1,1,1,1,3,149,0,0,0,1,0,0,30,1,5,2,3054,4,2,6,6,2,1,1,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.000470588,0.058823529,0.065176471,783.4496756,0.000470588,0.058823529,0.065176471
3054,424,2,0.02,12,12.02,1.5,2.05,0,0,0,3,1,4,1,1,1,1,1,5,149,0,0,0,1,0,0,30,1,5,2,3054,4,2,6,6,2,1,1,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.282823529,0.035294118,0.048235294,783.4496756,0.282823529,0.035294118,0.048235294
3054,424,1,0.02,8,8.02,2.5,2.41,0,1,0,3,1,4,1,1,1,1,1,5,149,0,0,0,1,0,0,30,1,5,2,3054,4,2,6,6,2,1,1,1,1,1,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.188705882,0.058823529,0.056705882,783.4496756,0.188705882,0.058823529,0.056705882
3060,1113,2,1.97,4,5.97,1.5,23.8,28,47,32,197,69,3,1,1,1,1,1,1,1147,0,0,1,0,0,0,55,1,5,1,3060,1,0,6,6,1,1,1,1,1,1,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.140470588,0.035294118,0.56,4491.585067,0.140470588,0.035294118,0.56
3060,1113,3,2.66,0,2.66,2.5,20.69,24,41,28,231,69,3,1,1,1,1,1,1,1147,0,0,1,0,0,0,55,1,5,1,3060,1,0,6,6,1,1,1,1,1,1,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.062588235,0.058823529,0.486823529,4491.585067,0.062588235,0.058823529,0.486823529
3060,1113,1,2.66,0,2.66,1.5,17.59,24,41,32,266,59,3,1,1,1,1,1,1,1147,0,0,1,0,0,0,55,1,5,1,3060,1,0,6,6,1,1,1,1,1,1,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,42.5,0.062588235,0.035294118,0.413882353,4491.585067,0.062588235,0.035294118,0.413882353
3102,1262,2,1.11,4,5.11,3.5,17.59,32,35,32,231,69,2,1,1,1,1,0,1,1065,0,1,0,0,0,0,60,1,3,1,3102,2,0,8,6,2,0,0,1,1,0,72500,1,1,0,0,1,0,0,0,0,0,1,72.5,42.5,0.070482759,0.048275862,0.24262069,3482.97491,0.120235294,0.082352941,0.413882353
3102,1262,3,1.11,4,5.11,2.5,23.8,28,35,24,231,80,2,1,1,1,1,0,1,1065,0,1,0,0,0,0,60,1,3,1,3102,2,0,8,6,2,0,0,1,1,0,72500,1,1,0,0,1,0,0,0,0,0,1,72.5,42.5,0.070482759,0.034482759,0.328275862,3482.97491,0.120235294,0.058823529,0.56
3102,1262,1,1.11,8,9.11,3.5,23.8,24,41,32,266,80,2,1,1,1,1,0,1,1065,0,1,0,0,0,0,60,1,3,1,3102,2,0,8,6,2,0,0,1,1,0,72500,1,1,0,0,1,0,0,0,0,0,1,72.5,42.5,0.125655172,0.048275862,0.328275862,3482.97491,0.214352941,0.082352941,0.56
3263,1191,3,2.26,12,14.26,1.5,20.69,32,35,24,266,59,3,1,1,1,1,0,2,1103,0,0,1,0,0,0,44,1,2,1,3263,2,0,6,4,1,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,22.5,0.335529412,0.035294118,0.486823529,169.2586193,0.633777778,0.066666667,0.919555556
3263,1191,2,1.97,8,9.97,2.5,23.8,28,47,28,197,80,3,1,1,1,1,0,1,1103,0,0,1,0,0,0,44,1,2,1,3263,2,0,6,4,1,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,22.5,0.234588235,0.058823529,0.56,169.2586193,0.443111111,0.111111111,1.057777778
3263,1191,1,1.67,4,5.67,3.5,17.59,24,41,32,197,59,3,1,1,1,1,0,1,1103,0,0,1,0,0,0,44,1,2,1,3263,2,0,6,4,1,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,22.5,0.133411765,0.082352941,0.413882353,169.2586193,0.252,0.155555556,0.781777778
3301,1337,1,2.34,4,6.34,3.5,30.43,42,54,42,349,77,5,1,1,1,1,1,5,1010,0,0,0,0,1,0,33,1,5,2,3301,6,2,11,9,3,1,1,1,1,1,225000,1,1,0,0,6,0,0,0,0,1,0,225,125,0.028177778,0.015555556,0.135244444,666.5589661,0.05072,0.028,0.24344
3301,112,2,4.37,0,4.37,3.5,17.59,32,41,28,197,59,4,1,1,1,1,1,1,300,0,0,0,1,0,0,63,1,5,1,3301,3,0,6,2,3,1,1,1,1,0,42500,1,0,1,0,6,0,0,0,0,1,0,42.5,12.5,0.102823529,0.082352941,0.413882353,666.5589661,0.3496,0.28,1.4072
3301,112,1,4.37,12,16.37,1.5,20.69,32,41,32,197,80,4,1,1,1,1,1,1,300,0,0,0,1,0,0,63,1,5,1,3301,3,0,6,2,3,1,1,1,1,0,42500,1,0,1,0,6,0,0,0,0,1,0,42.5,12.5,0.385176471,0.035294118,0.486823529,666.5589661,1.3096,0.12,1.6552
3301,1337,3,2.7,0,2.7,1.5,26.46,31,62,36,258,105,5,1,1,1,1,1,3,1010,0,0,0,0,1,0,33,1,5,2,3301,6,2,11,9,3,1,1,1,1,1,225000,1,1,0,0,6,0,0,0,0,1,0,225,125,0.012,0.006666667,0.1176,666.5589661,0.0216,0.012,0.21168
3301,112,3,4.37,0,4.37,2.5,17.59,24,35,28,266,69,4,1,1,1,1,1,1,300,0,0,0,1,0,0,63,1,5,1,3301,3,0,6,2,3,1,1,1,1,0,42500,1,0,1,0,6,0,0,0,0,1,0,42.5,12.5,0.102823529,0.058823529,0.413882353,666.5589661,0.3496,0.2,1.4072
3301,1337,2,2.7,8,10.7,1.5,26.46,31,54,42,258,105,5,1,1,1,1,1,5,1010,0,0,0,0,1,0,33,1,5,2,3301,6,2,11,9,3,1,1,1,1,1,225000,1,1,0,0,6,0,0,0,0,1,0,225,125,0.047555556,0.006666667,0.1176,666.5589661,0.0856,0.012,0.21168
3431,1296,2,0.12,12,12.12,3.5,3.24,1,2,1,15,3,6,0,1,1,1,1,4,1046,0,0,0,0,0,1,35,1,2,1,3431,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,2,0,1,0,0,0,0,17.5,17.5,0.692571429,0.2,0.185142857,425.0882798,0.692571429,0.2,0.185142857
3431,1296,1,0.09,12,12.09,3.5,3.24,2,2,1,13,4,6,0,1,1,1,1,4,1046,0,0,0,0,0,1,35,1,2,1,3431,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,2,0,1,0,0,0,0,17.5,17.5,0.690857143,0.2,0.185142857,425.0882798,0.690857143,0.2,0.185142857
3431,1296,3,0.09,0,0.09,2.5,2.75,1,3,2,11,3,6,0,1,1,1,1,4,1046,0,0,0,0,0,1,35,1,2,1,3431,1,0,3,3,0,1,0,1,1,0,17500,0,1,0,0,2,0,1,0,0,0,0,17.5,17.5,0.005142857,0.142857143,0.157142857,425.0882798,0.005142857,0.142857143,0.157142857
3743,2321,1,0.26,4,4.26,1.5,5.35,4,6,4,39,12,5,1,1,1,1,1,4,512,0,0,0,0,1,0,32,1,6,1,3743,3,1,6,5,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.100235294,0.035294118,0.125882353,230.5541932,0.142,0.05,0.178333333
3743,2321,3,0.3,12,12.3,1.5,6.16,4,7,4,45,12,5,1,1,1,1,1,5,512,0,0,0,0,1,0,32,1,6,1,3743,3,1,6,5,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.289411765,0.035294118,0.144941176,230.5541932,0.41,0.05,0.205333333
3743,2321,2,0.3,12,12.3,2.5,4.55,5,7,4,45,10,5,1,1,1,1,1,5,512,0,0,0,0,1,0,32,1,6,1,3743,3,1,6,5,2,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.289411765,0.058823529,0.107058824,230.5541932,0.41,0.083333333,0.151666667
3835,1110,1,0.1,4,4.1,3.5,3.24,2,2,2,11,3,6,1,1,1,1,1,4,1149,0,0,0,0,0,1,28,1,2,7,3835,8,1,6,1,2,1,0,0,1,0,42500,1,0,1,0,3,0,0,0,1,0,0,42.5,5,0.096470588,0.082352941,0.076235294,182.3311301,0.82,0.7,0.648
3835,1110,2,0.1,4,4.1,3.5,2.75,2,2,1,11,4,6,1,1,1,1,1,4,1149,0,0,0,0,0,1,28,1,2,7,3835,8,1,6,1,2,1,0,0,1,0,42500,1,0,1,0,3,0,0,0,1,0,0,42.5,5,0.096470588,0.082352941,0.064705882,182.3311301,0.82,0.7,0.55
3835,1110,3,0.12,4,4.12,1.5,3.24,2,2,2,11,4,6,1,1,1,1,1,4,1149,0,0,0,0,0,1,28,1,2,7,3835,8,1,6,1,2,1,0,0,1,0,42500,1,0,1,0,3,0,0,0,1,0,0,42.5,5,0.096941176,0.035294118,0.076235294,182.3311301,0.824,0.3,0.648
3901,1424,2,0.15,0,0.15,1.5,3,2,3,2,17,6,2,1,1,1,1,1,4,984,0,1,0,0,0,0,40,1,6,1,3901,3,1,8,7,2,1,1,1,1,0,72500,1,1,0,0,3,0,0,0,1,0,0,72.5,62.5,0.002068966,0.020689655,0.04137931,192.4772884,0.0024,0.024,0.048
3901,1424,1,0.13,12,12.13,2.5,3.53,2,3,2,14,6,2,1,1,1,1,1,1,984,0,1,0,0,0,0,40,1,6,1,3901,3,1,8,7,2,1,1,1,1,0,72500,1,1,0,0,3,0,0,0,1,0,0,72.5,62.5,0.167310345,0.034482759,0.048689655,192.4772884,0.19408,0.04,0.05648
3901,1424,3,0.15,0,0.15,3.5,3.53,2,3,2,19,6,2,1,1,1,1,1,4,984,0,1,0,0,0,0,40,1,6,1,3901,3,1,8,7,2,1,1,1,1,0,72500,1,1,0,0,3,0,0,0,1,0,0,72.5,62.5,0.002068966,0.048275862,0.048689655,192.4772884,0.0024,0.056,0.05648
3903,628,2,0.48,12,12.48,3.5,7.98,6,10,7,68,15,4,1,1,1,1,1,1,1419,0,0,0,1,0,0,39,1,2,3,3903,3,2,4,4,1,1,0,0,1,0,22500,1,1,0,0,2,0,1,0,0,0,0,22.5,22.5,0.554666667,0.155555556,0.354666667,313.7978073,0.554666667,0.155555556,0.354666667
3903,628,1,0.48,0,0.48,2.5,6.94,8,12,8,59,18,4,1,1,1,1,1,1,1419,0,0,0,1,0,0,39,1,2,3,3903,3,2,4,4,1,1,0,0,1,0,22500,1,1,0,0,2,0,1,0,0,0,0,22.5,22.5,0.021333333,0.111111111,0.308444444,313.7978073,0.021333333,0.111111111,0.308444444
3903,628,3,0.36,4,4.36,2.5,5.9,8,12,6,50,20,4,1,1,1,1,1,1,1419,0,0,0,1,0,0,39,1,2,3,3903,3,2,4,4,1,1,0,0,1,0,22500,1,1,0,0,2,0,1,0,0,0,0,22.5,22.5,0.193777778,0.111111111,0.262222222,313.7978073,0.193777778,0.111111111,0.262222222
4055,696,3,3.4,4,7.4,1.5,32.78,46,67,39,440,115,6,1,1,1,1,0,1,1386,0,0,0,0,0,1,34,1,3,1,4055,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.246666667,0.05,1.092666667,121.9026193,0.246666667,0.05,1.092666667
4055,696,1,2.95,8,10.95,1.5,27.86,46,67,53,440,132,6,1,1,1,1,0,1,1386,0,0,0,0,0,1,34,1,3,1,4055,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.365,0.05,0.928666667,121.9026193,0.365,0.05,0.928666667
4055,696,2,3.4,8,11.4,3.5,27.86,46,78,53,325,132,6,1,1,1,1,0,1,1386,0,0,0,0,0,1,34,1,3,1,4055,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,2,0,1,0,0,0,0,30,30,0.38,0.116666667,0.928666667,121.9026193,0.38,0.116666667,0.928666667
4103,640,1,2.38,8,10.38,2.5,20.69,28,47,24,197,59,4,1,1,1,1,1,1,1396,0,0,0,1,0,0,33,1,5,1,4103,3,1,8,7,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.143172414,0.034482759,0.28537931,2998.236677,0.16608,0.04,0.33104
4103,640,2,1.76,12,13.76,2.5,23.8,32,41,32,197,59,4,1,1,1,1,1,1,1396,0,0,0,1,0,0,33,1,5,1,4103,3,1,8,7,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.189793103,0.034482759,0.328275862,2998.236677,0.22016,0.04,0.3808
4103,640,3,1.76,0,1.76,1.5,23.8,32,47,32,231,59,4,1,1,1,1,1,1,1396,0,0,0,1,0,0,33,1,5,1,4103,3,1,8,7,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,62.5,0.024275862,0.020689655,0.328275862,2998.236677,0.02816,0.024,0.3808
4355,654,1,2.78,8,10.78,1.5,17.59,28,35,28,266,59,6,1,1,1,1,0,1,1408,0,0,0,0,0,1,55,1,2,1,4355,2,0,8,8,2,0,0,1,1,0,72500,1,0,1,0,4,1,0,0,0,0,0,72.5,87.5,0.148689655,0.020689655,0.24262069,88.84636413,0.1232,0.017142857,0.201028571
4355,654,2,3.28,8,11.28,1.5,17.59,24,41,28,231,80,6,1,1,1,1,0,1,1408,0,0,0,0,0,1,55,1,2,1,4355,2,0,8,8,2,0,0,1,1,0,72500,1,0,1,0,4,1,0,0,0,0,0,72.5,87.5,0.155586207,0.020689655,0.24262069,88.84636413,0.128914286,0.017142857,0.201028571
4355,654,3,2.78,4,6.78,1.5,23.8,32,35,28,197,59,6,1,1,1,1,0,1,1408,0,0,0,0,0,1,55,1,2,1,4355,2,0,8,8,2,0,0,1,1,0,72500,1,0,1,0,4,1,0,0,0,0,0,72.5,87.5,0.093517241,0.020689655,0.328275862,88.84636413,0.077485714,0.017142857,0.272
4456,91,1,0.14,8,8.14,1.5,3.26,2,2,2,11,5,1,1,1,1,1,1,1,1575,1,0,0,0,0,0,28,1,5,1,4456,4,2,7,6,1,1,1,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.13024,0.024,0.05216,94.84364604,0.191529412,0.035294118,0.076705882
4456,91,3,0.12,8,8.12,3.5,3.75,2,3,2,11,4,1,1,1,1,1,1,1,1575,1,0,0,0,0,0,28,1,5,1,4456,4,2,7,6,1,1,1,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.12992,0.056,0.06,94.84364604,0.191058824,0.082352941,0.088235294
4456,91,2,0.16,12,12.16,1.5,3.26,1,2,2,15,3,1,1,1,1,1,1,1,1575,1,0,0,0,0,0,28,1,5,1,4456,4,2,7,6,1,1,1,1,1,1,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.19456,0.024,0.05216,94.84364604,0.286117647,0.035294118,0.076705882
4730,2098,2,0.12,8,8.12,2.5,4.21,3,4,3,21,8,4,1,1,1,1,0,2,633,0,0,0,1,0,0,36,1,4,1,4730,1,0,4,4,1,0,0,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.360888889,0.111111111,0.187111111,42.5842031,0.360888889,0.111111111,0.187111111
4730,2098,3,0.15,12,12.15,2.5,3.57,3,4,3,21,6,4,1,1,1,1,0,2,633,0,0,0,1,0,0,36,1,4,1,4730,1,0,4,4,1,0,0,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.54,0.111111111,0.158666667,42.5842031,0.54,0.111111111,0.158666667
4730,2098,1,0.12,0,0.12,2.5,3.57,3,4,3,25,8,4,1,1,1,1,0,1,633,0,0,0,1,0,0,36,1,4,1,4730,1,0,4,4,1,0,0,1,1,0,22500,1,0,1,0,2,0,1,0,0,0,0,22.5,22.5,0.005333333,0.111111111,0.158666667,42.5842031,0.005333333,0.111111111,0.158666667
5468,2319,2,1.67,8,9.67,3.5,17.59,24,47,28,231,59,3,1,1,1,1,1,1,513,0,0,1,0,0,0,20,1,3,3,5468,3,1,6,1,3,1,0,0,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,5,0.227529412,0.082352941,0.413882353,202.6176535,1.934,0.7,3.518
5468,2319,3,1.67,0,1.67,1.5,17.59,24,47,28,197,69,3,1,1,1,1,1,1,513,0,0,1,0,0,0,20,1,3,3,5468,3,1,6,1,3,1,0,0,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,5,0.039294118,0.035294118,0.413882353,202.6176535,0.334,0.3,3.518
